toolset,tool,scenario_id,desc_id,user_level,description
arriba,arriba,arriba_01,arriba_01_or,original,detect gene fusions from the RNA-seq alignment aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_01,arriba_01_be,beginner,How do I detect gene fusions from the RNA-seq alignment aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv?
arriba,arriba,arriba_01,arriba_01_st,student,I need to detect gene fusions from the RNA-seq alignment aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_01,arriba_01_po,polite,Please detect gene fusions from the RNA-seq alignment aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_01,arriba_01_sy,sysadmin,Use arriba to detect gene fusions from the RNA-seq alignment aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_02,arriba_02_or,original,detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz boosting sensitivity for known recurrent fusions listed in in_known_fusions.tsv and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_02,arriba_02_be,beginner,How do I detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz boosting sensitivity for known recurrent fusions listed in in_known_fusions.tsv and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv?
arriba,arriba,arriba_02,arriba_02_st,student,I need to detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz boosting sensitivity for known recurrent fusions listed in in_known_fusions.tsv and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_02,arriba_02_po,polite,Please detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz boosting sensitivity for known recurrent fusions listed in in_known_fusions.tsv and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_02,arriba_02_sy,sysadmin,Use arriba to detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz boosting sensitivity for known recurrent fusions listed in in_known_fusions.tsv and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_03,arriba_03_or,original,detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz from a strand-specific reverse-stranded RNA-seq library and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_03,arriba_03_be,beginner,How do I detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz from a strand-specific reverse-stranded RNA-seq library and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv?
arriba,arriba,arriba_03,arriba_03_st,student,I need to detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz from a strand-specific reverse-stranded RNA-seq library and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_03,arriba_03_po,polite,Please detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz from a strand-specific reverse-stranded RNA-seq library and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_03,arriba_03_sy,sysadmin,Use arriba to detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz from a strand-specific reverse-stranded RNA-seq library and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_04,arriba_04_or,original,detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz annotating retained protein domains from domains.gff3 and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_04,arriba_04_be,beginner,How do I detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz annotating retained protein domains from domains.gff3 and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv?
arriba,arriba,arriba_04,arriba_04_st,student,I need to detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz annotating retained protein domains from domains.gff3 and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_04,arriba_04_po,polite,Please detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz annotating retained protein domains from domains.gff3 and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_04,arriba_04_sy,sysadmin,Use arriba to detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz annotating retained protein domains from domains.gff3 and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_05,arriba_05_or,original,detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz integrating whole-genome sequencing structural variant breakpoints from sv_breakpoints.tsv within 100 kb distance and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_05,arriba_05_be,beginner,How do I detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz integrating whole-genome sequencing structural variant breakpoints from sv_breakpoints.tsv within 100 kb distance and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv?
arriba,arriba,arriba_05,arriba_05_st,student,I need to detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz integrating whole-genome sequencing structural variant breakpoints from sv_breakpoints.tsv within 100 kb distance and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_05,arriba_05_po,polite,Please detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz integrating whole-genome sequencing structural variant breakpoints from sv_breakpoints.tsv within 100 kb distance and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_05,arriba_05_sy,sysadmin,Use arriba to detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz integrating whole-genome sequencing structural variant breakpoints from sv_breakpoints.tsv within 100 kb distance and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_06,arriba_06_or,original,detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz with high stringency requiring at least 5 supporting reads and a strict e-value threshold of 0.01 and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_06,arriba_06_be,beginner,How do I detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz with high stringency requiring at least 5 supporting reads and a strict e-value threshold of 0.01 and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv?
arriba,arriba,arriba_06,arriba_06_st,student,I need to detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz with high stringency requiring at least 5 supporting reads and a strict e-value threshold of 0.01 and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_06,arriba_06_po,polite,Please detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz with high stringency requiring at least 5 supporting reads and a strict e-value threshold of 0.01 and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_06,arriba_06_sy,sysadmin,Use arriba to detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz with high stringency requiring at least 5 supporting reads and a strict e-value threshold of 0.01 and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_07,arriba_07_or,original,detect gene fusions from single-end RNA-seq alignment aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz providing a mean fragment length of 200 bp for hairpin artifact filtering and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_07,arriba_07_be,beginner,How do I detect gene fusions from single-end RNA-seq alignment aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz providing a mean fragment length of 200 bp for hairpin artifact filtering and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv?
arriba,arriba,arriba_07,arriba_07_st,student,I need to detect gene fusions from single-end RNA-seq alignment aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz providing a mean fragment length of 200 bp for hairpin artifact filtering and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_07,arriba_07_po,polite,Please detect gene fusions from single-end RNA-seq alignment aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz providing a mean fragment length of 200 bp for hairpin artifact filtering and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_07,arriba_07_sy,sysadmin,Use arriba to detect gene fusions from single-end RNA-seq alignment aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz providing a mean fragment length of 200 bp for hairpin artifact filtering and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_08,arriba_08_or,original,detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz tagging known clinically actionable fusion pairs from actionable_tags.tsv and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
arriba,arriba,arriba_08,arriba_08_be,beginner,How do I detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz tagging known clinically actionable fusion pairs from actionable_tags.tsv and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv?
arriba,arriba,arriba_08,arriba_08_st,student,I need to detect gene fusions from aln.bam using in_annotation.gtf and reference in_ref.fa with blacklist filtering from in_blacklist.tsv.gz tagging known clinically actionable fusion pairs from actionable_tags.tsv and write fusions to in_fusions.tsv and discarded calls to in_discarded.tsv
